DIM_COUNTRY_CODE,DIM_YEAR_CODE,DIM_GHECAUSE_TITLE,DIM_SEX_CODE,VAL_DTHS_RATE100K_NUMERIC
SLB,2021,Acute Hepatitis C,MLE,0.09
SLB,2021,Oesophagus Cancer,MLE,1.1
SLB,2021,Gallbladder And Biliary Tract Cancer,MLE,0.14
SLB,2021,Road Injury,MLE,16.92
SLB,2021,Interpersonal Violence,MLE,5.6
SLB,2021,Tetanus,MLE,0.51
SLB,2021,Acute Hepatitis A,MLE,0.29
SLB,2021,Ascariasis,MLE,0.03
SLB,2021,Neonatal Sepsis And Infections,MLE,1.0
SLB,2021,Breast Cancer,MLE,0.1
SLB,2021,Epilepsy,MLE,2.53
SLB,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,4.25
SLB,2021,Appendicitis,MLE,0.34
SLB,2021,Gallbladder And Biliary Diseases,MLE,1.23
SLB,2021,Skin Diseases,MLE,2.82
SLB,2021,Syphilis,MLE,0.91
SLB,2021,Diphtheria,MLE,0.02
SLB,2021,Rabies,MLE,0.03
SLB,2021,Otitis Media,MLE,0.01
SLB,2021,Preterm Birth Complications,MLE,10.87
SLB,2021,"Trachea, Bronchus, Lung Cancers",MLE,4.5
SLB,2021,Leukaemia,MLE,2.56
SLB,2021,Alcohol Use Disorders,MLE,2.22
SLB,2021,Alzheimer Disease And Other Dementias,MLE,6.3
SLB,2021,Peptic Ulcer Disease,MLE,6.11
SLB,2021,Congenital Anomalies,MLE,12.14
SLB,2021,Tuberculosis,MLE,7.58
SLB,2021,Dengue,MLE,0.02
SLB,2021,Liver Cancer,MLE,10.8
SLB,2021,Bladder Cancer,MLE,0.57
SLB,2021,Larynx Cancer,MLE,0.72
SLB,2021,Thalassaemias,MLE,0.14
SLB,2021,Rheumatic Heart Disease,MLE,8.05
SLB,2021,Urolithiasis,MLE,0.01
SLB,2021,Sudden Infant Death Syndrome,MLE,1.09
SLB,2021,Poisonings,MLE,1.17
SLB,2021,"Fire, Heat And Hot Substances",MLE,1.81
SLB,2021,Collective Violence And Legal Intervention,MLE,0.47
SLB,2021,Acute Hepatitis B,MLE,0.5
SLB,2021,Protein-Energy Malnutrition,MLE,1.24
SLB,2021,Stomach Cancer,MLE,1.27
SLB,2021,Gastritis And Duodenitis,MLE,0.12
SLB,2021,Inflammatory Bowel Disease,MLE,0.34
SLB,2021,Kidney Diseases,MLE,16.28
SLB,2021,Exposure To Mechanical Forces,MLE,2.61
SLB,2021,Meningitis,MLE,1.06
SLB,2021,Acute Hepatitis E,MLE,0.04
SLB,2021,Echinococcosis,MLE,0.05
SLB,2021,Mouth And Oropharynx Cancers,MLE,2.49
SLB,2021,Parkinson Disease,MLE,2.37
SLB,2021,Birth Asphyxia And Birth Trauma,MLE,3.36
SLB,2021,Brain And Nervous System Cancers,MLE,0.6
SLB,2021,Thyroid Cancer,MLE,0.14
SLB,2021,"Lymphomas, Multiple Myeloma",MLE,2.15
SLB,2021,Drug Use Disorders,MLE,0.21
SLB,2021,Hypertensive Heart Disease,MLE,10.47
SLB,2021,Paralytic Ileus And Intestinal Obstruction,MLE,1.51
SLB,2021,Whooping Cough,MLE,0.8
SLB,2021,Malaria,MLE,15.95
SLB,2021,Upper Respiratory Infections,MLE,0.01
SLB,2021,Colon And Rectum Cancers,MLE,1.92
SLB,2021,Pancreas Cancer,MLE,1.13
SLB,2021,Prostate Cancer,MLE,7.68
SLB,2021,Asthma,MLE,9.7
SLB,2021,Pancreatitis,MLE,0.79
SLB,2021,Falls,MLE,6.5
SLE,2021,Syphilis,MLE,2.43
SLE,2021,Diphtheria,MLE,0.06
SLE,2021,Cysticercosis,MLE,0.08
SLE,2021,Rabies,MLE,1.99
SLE,2021,"Trachea, Bronchus, Lung Cancers",MLE,1.44
SLE,2021,Leukaemia,MLE,0.46
SLE,2021,Alcohol Use Disorders,MLE,1.67
SLE,2021,Alzheimer Disease And Other Dementias,MLE,2.3
SLE,2021,Peptic Ulcer Disease,MLE,3.0
SLE,2021,Gallbladder And Biliary Diseases,MLE,1.02
SLE,2021,Congenital Anomalies,MLE,16.65
SLE,2021,Gonorrhoea,MLE,0.01
SLE,2021,Tetanus,MLE,0.67
SLE,2021,Encephalitis,MLE,1.32
SLE,2021,Acute Hepatitis A,MLE,0.24
SLE,2021,Schistosomiasis,MLE,1.19
SLE,2021,Ascariasis,MLE,0.26
SLE,2021,Covid-19,MLE,15.43
SLE,2021,Neonatal Sepsis And Infections,MLE,5.99
SLE,2021,Breast Cancer,MLE,0.1
SLE,2021,Mesothelioma,MLE,0.03
SLE,2021,Epilepsy,MLE,5.03
SLE,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,7.49
SLE,2021,Appendicitis,MLE,0.27
SLE,2021,Skin Diseases,MLE,0.18
SLE,2021,Acute Hepatitis C,MLE,0.03
SLE,2021,Oesophagus Cancer,MLE,0.43
SLE,2021,Gallbladder And Biliary Tract Cancer,MLE,0.14
SLE,2021,Road Injury,MLE,17.33
SLE,2021,Interpersonal Violence,MLE,11.48
SLE,2021,Whooping Cough,MLE,1.36
SLE,2021,Upper Respiratory Infections,MLE,1.45
SLE,2021,Colon And Rectum Cancers,MLE,1.38
SLE,2021,Pancreas Cancer,MLE,0.55
SLE,2021,Prostate Cancer,MLE,5.9
SLE,2021,"Lymphomas, Multiple Myeloma",MLE,1.47
SLE,2021,Asthma,MLE,5.3
SLE,2021,Paralytic Ileus And Intestinal Obstruction,MLE,4.55
SLE,2021,Pancreatitis,MLE,3.2
SLE,2021,Falls,MLE,7.71
SLE,2021,Measles,MLE,3.19
SLE,2021,Melanoma And Other Skin Cancers,MLE,0.34
SLE,2021,Brain And Nervous System Cancers,MLE,0.37
SLE,2021,Thyroid Cancer,MLE,0.18
SLE,2021,Sickle Cell Disorders And Trait,MLE,3.56
SLE,2021,Drug Use Disorders,MLE,0.05
SLE,2021,Parkinson Disease,MLE,1.26
SLE,2021,Hypertensive Heart Disease,MLE,7.52
SLE,2021,Drowning,MLE,10.64
SLE,2021,Meningitis,MLE,14.3
SLE,2021,Acute Hepatitis E,MLE,0.04
SLE,2021,Echinococcosis,MLE,0.08
SLE,2021,Yellow Fever,MLE,1.56
SLE,2021,Mouth And Oropharynx Cancers,MLE,0.62
SLE,2021,Testicular Cancer,MLE,0.03
SLE,2021,Kidney Cancer,MLE,0.36
SLE,2021,Diabetes Mellitus,MLE,12.33
SLE,2021,Acute Hepatitis B,MLE,0.56
SLE,2021,Stomach Cancer,MLE,2.55
SLE,2021,Chronic Obstructive Pulmonary Disease,MLE,9.57
SLE,2021,Gastritis And Duodenitis,MLE,1.34
SLE,2021,Inflammatory Bowel Disease,MLE,0.62
SLE,2021,Kidney Diseases,MLE,14.84
SLE,2021,Poisonings,MLE,1.6
SLE,2021,Exposure To Mechanical Forces,MLE,2.77
SLE,2021,Self-Harm,MLE,7.8
SLE,2021,Collective Violence And Legal Intervention,MLE,0.03
SLE,2021,Liver Cancer,MLE,5.93
SLE,2021,Bladder Cancer,MLE,0.58
SLE,2021,Larynx Cancer,MLE,0.22
SLE,2021,Thalassaemias,MLE,0.28
SLE,2021,Rheumatic Heart Disease,MLE,1.66
SLE,2021,Urolithiasis,MLE,0.1
SLE,2021,Sudden Infant Death Syndrome,MLE,0.97
SLE,2021,"Fire, Heat And Hot Substances",MLE,3.86
SLV,2021,Diarrhoeal Diseases,MLE,3.69
SLV,2021,Colon And Rectum Cancers,MLE,4.56
SLV,2021,Prostate Cancer,MLE,7.84
SLV,2021,Rheumatoid Arthritis,MLE,0.13
SLV,2021,Whooping Cough,MLE,0.03
SLV,2021,Upper Respiratory Infections,MLE,0.02
SLV,2021,Pancreas Cancer,MLE,2.78
SLV,2021,"Lymphomas, Multiple Myeloma",MLE,2.41
SLV,2021,Hypertensive Heart Disease,MLE,3.62
SLV,2021,Asthma,MLE,1.73
SLV,2021,Paralytic Ileus And Intestinal Obstruction,MLE,1.63
SLV,2021,Pancreatitis,MLE,2.09
SLV,2021,Falls,MLE,7.32
SLV,2021,Chagas Disease,MLE,0.26
SLV,2021,Birth Asphyxia And Birth Trauma,MLE,1.87
SLV,2021,Melanoma And Other Skin Cancers,MLE,0.87
SLV,2021,Brain And Nervous System Cancers,MLE,3.38
SLV,2021,Thyroid Cancer,MLE,0.22
SLV,2021,Drug Use Disorders,MLE,0.83
SLV,2021,Parkinson Disease,MLE,4.1
SLV,2021,Drowning,MLE,4.94
SLV,2021,Meningitis,MLE,0.82
SLV,2021,Leishmaniasis,MLE,0.01
SLV,2021,Mouth And Oropharynx Cancers,MLE,1.29
SLV,2021,Testicular Cancer,MLE,0.31
SLV,2021,Kidney Cancer,MLE,1.05
SLV,2021,Multiple Sclerosis,MLE,0.09
SLV,2021,Self-Harm,MLE,12.59
SLV,2021,Hiv/Aids,MLE,9.26
SLV,2021,Acute Hepatitis B,MLE,0.03
SLV,2021,Protein-Energy Malnutrition,MLE,4.19
SLV,2021,Stomach Cancer,MLE,8.35
SLV,2021,Chronic Obstructive Pulmonary Disease,MLE,15.03
SLV,2021,Gastritis And Duodenitis,MLE,0.35
SLV,2021,Inflammatory Bowel Disease,MLE,0.18
SLV,2021,Poisonings,MLE,1.23
SLV,2021,Exposure To Mechanical Forces,MLE,0.99
SLV,2021,Collective Violence And Legal Intervention,MLE,1.7
SLV,2021,Tuberculosis,MLE,3.02
SLV,2021,Syphilis,MLE,0.12
SLV,2021,Dengue,MLE,0.06
SLV,2021,Liver Cancer,MLE,5.33
SLV,2021,Bladder Cancer,MLE,0.69
SLV,2021,Larynx Cancer,MLE,0.74
SLV,2021,Thalassaemias,MLE,0.14
SLV,2021,Rheumatic Heart Disease,MLE,0.17
SLV,2021,Urolithiasis,MLE,0.07
SLV,2021,Sudden Infant Death Syndrome,MLE,0.23
SLV,2021,"Fire, Heat And Hot Substances",MLE,0.67
SLV,2021,Tetanus,MLE,0.22
SLV,2021,Cysticercosis,MLE,0.08
SLV,2021,Ascariasis,MLE,0.01
SLV,2021,Preterm Birth Complications,MLE,5.2
SLV,2021,"Trachea, Bronchus, Lung Cancers",MLE,4.73
SLV,2021,Leukaemia,MLE,5.75
SLV,2021,Alzheimer Disease And Other Dementias,MLE,11.59
SLV,2021,Peptic Ulcer Disease,MLE,3.1
SLV,2021,Gallbladder And Biliary Diseases,MLE,1.57
SLV,2021,Congenital Anomalies,MLE,7.7
SLV,2021,Natural Disasters,MLE,0.06
SLV,2021,Encephalitis,MLE,0.33
SLV,2021,Acute Hepatitis A,MLE,0.01
SLV,2021,Neonatal Sepsis And Infections,MLE,0.67
SLV,2021,Oesophagus Cancer,MLE,1.44
SLV,2021,Breast Cancer,MLE,0.13
SLV,2021,Gallbladder And Biliary Tract Cancer,MLE,0.41
SLV,2021,Epilepsy,MLE,1.13
SLV,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,1.71
SLV,2021,Appendicitis,MLE,0.82
SLV,2021,Skin Diseases,MLE,1.37
SOM,2021,Acute Hepatitis E,MLE,0.66
SOM,2021,Leishmaniasis,MLE,1.73
SOM,2021,Echinococcosis,MLE,0.09
SOM,2021,Yellow Fever,MLE,1.91
SOM,2021,Mouth And Oropharynx Cancers,MLE,2.05
SOM,2021,Testicular Cancer,MLE,0.15
SOM,2021,Kidney Cancer,MLE,1.02
SOM,2021,Hiv/Aids,MLE,3.09
SOM,2021,Acute Hepatitis B,MLE,12.61
SOM,2021,Stomach Cancer,MLE,1.73
SOM,2021,Chronic Obstructive Pulmonary Disease,MLE,16.22
SOM,2021,Gastritis And Duodenitis,MLE,2.82
SOM,2021,Inflammatory Bowel Disease,MLE,0.21
SOM,2021,Poisonings,MLE,3.96
SOM,2021,Exposure To Mechanical Forces,MLE,7.98
SOM,2021,Self-Harm,MLE,9.82
SOM,2021,Collective Violence And Legal Intervention,MLE,16.79
SOM,2021,Liver Cancer,MLE,1.74
SOM,2021,Bladder Cancer,MLE,0.83
SOM,2021,Larynx Cancer,MLE,0.6
SOM,2021,Thalassaemias,MLE,0.55
SOM,2021,Rheumatic Heart Disease,MLE,1.9
SOM,2021,Urolithiasis,MLE,0.29
SOM,2021,Sudden Infant Death Syndrome,MLE,3.19
SOM,2021,"Fire, Heat And Hot Substances",MLE,8.9
SOM,2021,Syphilis,MLE,6.02
SOM,2021,Gonorrhoea,MLE,0.03
SOM,2021,Diphtheria,MLE,4.05
SOM,2021,Rabies,MLE,2.62
SOM,2021,Otitis Media,MLE,0.34
SOM,2021,"Trachea, Bronchus, Lung Cancers",MLE,1.42
SOM,2021,Leukaemia,MLE,2.68
SOM,2021,Alcohol Use Disorders,MLE,1.51
SOM,2021,Alzheimer Disease And Other Dementias,MLE,2.19
SOM,2021,Peptic Ulcer Disease,MLE,8.46
SOM,2021,Gallbladder And Biliary Diseases,MLE,0.99
SOM,2021,Congenital Anomalies,MLE,13.38
SOM,2021,Natural Disasters,MLE,0.1
SOM,2021,Tetanus,MLE,18.39
SOM,2021,Encephalitis,MLE,1.27
SOM,2021,Acute Hepatitis A,MLE,1.99
SOM,2021,Schistosomiasis,MLE,3.37
SOM,2021,Ascariasis,MLE,0.51
SOM,2021,Neonatal Sepsis And Infections,MLE,12.34
SOM,2021,Breast Cancer,MLE,0.59
SOM,2021,Gallbladder And Biliary Tract Cancer,MLE,0.21
SOM,2021,Mesothelioma,MLE,0.01
SOM,2021,Epilepsy,MLE,12.04
SOM,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,5.3
SOM,2021,Appendicitis,MLE,0.89
SOM,2021,Skin Diseases,MLE,1.79
SOM,2021,Acute Hepatitis C,MLE,1.99
SOM,2021,Oesophagus Cancer,MLE,1.75
SOM,2021,Colon And Rectum Cancers,MLE,3.4
SOM,2021,Rheumatoid Arthritis,MLE,0.01
SOM,2021,Interpersonal Violence,MLE,7.5
SOM,2021,Whooping Cough,MLE,14.81
SOM,2021,Malaria,MLE,15.83
SOM,2021,Upper Respiratory Infections,MLE,3.75
SOM,2021,Pancreas Cancer,MLE,0.71
SOM,2021,Prostate Cancer,MLE,3.77
SOM,2021,"Lymphomas, Multiple Myeloma",MLE,3.08
SOM,2021,Asthma,MLE,9.35
SOM,2021,Paralytic Ileus And Intestinal Obstruction,MLE,8.09
SOM,2021,Pancreatitis,MLE,1.1
SOM,2021,Falls,MLE,7.58
SOM,2021,Melanoma And Other Skin Cancers,MLE,0.82
SOM,2021,Brain And Nervous System Cancers,MLE,0.77
SOM,2021,Thyroid Cancer,MLE,0.25
SOM,2021,Sickle Cell Disorders And Trait,MLE,0.05
SOM,2021,Drug Use Disorders,MLE,0.95
SOM,2021,Parkinson Disease,MLE,0.84
SOM,2021,Hypertensive Heart Disease,MLE,8.64
SOM,2021,Drowning,MLE,15.42
SRB,2021,Encephalitis,MLE,0.05
SRB,2021,Acute Hepatitis A,MLE,0.19
SRB,2021,Neonatal Sepsis And Infections,MLE,0.09
SRB,2021,Breast Cancer,MLE,1.12
SRB,2021,Mesothelioma,MLE,1.14
SRB,2021,Anxiety Disorders,MLE,0.07
SRB,2021,Epilepsy,MLE,3.64
SRB,2021,Appendicitis,MLE,0.3
SRB,2021,Skin Diseases,MLE,2.28
SRB,2021,Syphilis,MLE,0.03
SRB,2021,Cysticercosis,MLE,0.01
SRB,2021,Rabies,MLE,0.01
SRB,2021,Preterm Birth Complications,MLE,2.54
SRB,2021,Leukaemia,MLE,8.92
SRB,2021,Alcohol Use Disorders,MLE,8.24
SRB,2021,Peptic Ulcer Disease,MLE,5.91
SRB,2021,Gallbladder And Biliary Diseases,MLE,2.5
SRB,2021,Congenital Anomalies,MLE,1.95
SRB,2021,Tuberculosis,MLE,1.02
SRB,2021,Liver Cancer,MLE,14.27
SRB,2021,Larynx Cancer,MLE,11.27
SRB,2021,Thalassaemias,MLE,0.03
SRB,2021,Bipolar Disorder,MLE,0.25
SRB,2021,Rheumatic Heart Disease,MLE,1.21
SRB,2021,Back And Neck Pain,MLE,0.21
SRB,2021,Sudden Infant Death Syndrome,MLE,0.14
SRB,2021,"Fire, Heat And Hot Substances",MLE,1.86
SRB,2021,Hiv/Aids,MLE,0.63
SRB,2021,Acute Hepatitis B,MLE,0.64
SRB,2021,Stomach Cancer,MLE,17.86
SRB,2021,Gastritis And Duodenitis,MLE,0.4
SRB,2021,Inflammatory Bowel Disease,MLE,0.77
SRB,2021,Osteoarthritis,MLE,0.07
SRB,2021,Poisonings,MLE,0.39
SRB,2021,Exposure To Mechanical Forces,MLE,2.01
SRB,2021,Meningitis,MLE,0.58
SRB,2021,Echinococcosis,MLE,0.1
SRB,2021,Mouth And Oropharynx Cancers,MLE,12.88
SRB,2021,Testicular Cancer,MLE,1.51
SRB,2021,Kidney Cancer,MLE,9.03
SRB,2021,Multiple Sclerosis,MLE,1.52
SRB,2021,Birth Asphyxia And Birth Trauma,MLE,0.63
SRB,2021,Melanoma And Other Skin Cancers,MLE,10.38
SRB,2021,Brain And Nervous System Cancers,MLE,13.04
SRB,2021,Thyroid Cancer,MLE,1.02
SRB,2021,Schizophrenia,MLE,2.31
SRB,2021,Drug Use Disorders,MLE,1.83
SRB,2021,Parkinson Disease,MLE,11.78
SRB,2021,Paralytic Ileus And Intestinal Obstruction,MLE,4.3
SRB,2021,Drowning,MLE,1.46
SRB,2021,Whooping Cough,MLE,0.01
SRB,2021,Upper Respiratory Infections,MLE,0.04
SRB,2021,Iron-Deficiency Anaemia,MLE,2.48
SRB,2021,"Lymphomas, Multiple Myeloma",MLE,10.67
SRB,2021,Idiopathic Intellectual Disability,MLE,0.33
SRB,2021,Asthma,MLE,5.25
SRB,2021,Pancreatitis,MLE,5.36
SRB,2021,Benign Prostatic Hyperplasia,MLE,1.4
SRB,2021,Gout,MLE,0.1
SRB,2021,Falls,MLE,9.73
SRB,2021,Diarrhoeal Diseases,MLE,0.95
SRB,2021,Oesophagus Cancer,MLE,7.29
SRB,2021,Gallbladder And Biliary Tract Cancer,MLE,4.46
SRB,2021,Rheumatoid Arthritis,MLE,0.28
SRB,2021,Road Injury,MLE,11.53
SRB,2021,Interpersonal Violence,MLE,2.62
SSD,2021,Liver Cancer,MLE,3.61
SSD,2021,Bladder Cancer,MLE,0.69
SSD,2021,Larynx Cancer,MLE,0.65
SSD,2021,Thalassaemias,MLE,0.24
SSD,2021,Rheumatic Heart Disease,MLE,1.7
SSD,2021,Urolithiasis,MLE,0.23
SSD,2021,Sudden Infant Death Syndrome,MLE,1.2
SSD,2021,"Fire, Heat And Hot Substances",MLE,4.94
SSD,2021,Acute Hepatitis B,MLE,2.4
SSD,2021,Stomach Cancer,MLE,1.82
SSD,2021,Chronic Obstructive Pulmonary Disease,MLE,14.2
SSD,2021,Gastritis And Duodenitis,MLE,2.49
SSD,2021,Inflammatory Bowel Disease,MLE,0.24
SSD,2021,Poisonings,MLE,2.12
SSD,2021,Exposure To Mechanical Forces,MLE,3.63
SSD,2021,Self-Harm,MLE,12.06
SSD,2021,Collective Violence And Legal Intervention,MLE,13.56
SSD,2021,Acute Hepatitis E,MLE,0.19
SSD,2021,Leishmaniasis,MLE,10.87
SSD,2021,Echinococcosis,MLE,0.24
SSD,2021,Yellow Fever,MLE,1.32
SSD,2021,Mouth And Oropharynx Cancers,MLE,2.18
SSD,2021,Testicular Cancer,MLE,0.13
SSD,2021,Kidney Cancer,MLE,0.78
SSD,2021,Multiple Sclerosis,MLE,0.01
SSD,2021,Measles,MLE,0.01
SSD,2021,Melanoma And Other Skin Cancers,MLE,0.66
SSD,2021,Brain And Nervous System Cancers,MLE,0.71
SSD,2021,Thyroid Cancer,MLE,0.14
SSD,2021,Sickle Cell Disorders And Trait,MLE,0.14
SSD,2021,Drug Use Disorders,MLE,0.81
SSD,2021,Parkinson Disease,MLE,1.04
SSD,2021,Hypertensive Heart Disease,MLE,8.11
SSD,2021,Drowning,MLE,9.7
SSD,2021,Whooping Cough,MLE,2.86
SSD,2021,Upper Respiratory Infections,MLE,1.44
SSD,2021,Pancreas Cancer,MLE,0.73
SSD,2021,Prostate Cancer,MLE,4.44
SSD,2021,"Lymphomas, Multiple Myeloma",MLE,2.63
SSD,2021,Asthma,MLE,6.15
SSD,2021,Paralytic Ileus And Intestinal Obstruction,MLE,7.17
SSD,2021,Pancreatitis,MLE,1.31
SSD,2021,Falls,MLE,6.56
SSD,2021,Acute Hepatitis C,MLE,0.28
SSD,2021,Oesophagus Cancer,MLE,2.92
SSD,2021,Colon And Rectum Cancers,MLE,2.36
SSD,2021,Encephalitis,MLE,0.95
SSD,2021,Acute Hepatitis A,MLE,0.64
SSD,2021,Schistosomiasis,MLE,1.04
SSD,2021,Ascariasis,MLE,0.22
SSD,2021,Neonatal Sepsis And Infections,MLE,8.59
SSD,2021,Breast Cancer,MLE,0.77
SSD,2021,Gallbladder And Biliary Tract Cancer,MLE,0.13
SSD,2021,Mesothelioma,MLE,0.03
SSD,2021,Epilepsy,MLE,6.96
SSD,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,4.09
SSD,2021,Appendicitis,MLE,0.62
SSD,2021,Skin Diseases,MLE,2.16
SSD,2021,Syphilis,MLE,5.45
SSD,2021,Gonorrhoea,MLE,0.01
SSD,2021,Diphtheria,MLE,0.37
SSD,2021,Tetanus,MLE,3.89
SSD,2021,African Trypanosomiasis,MLE,0.43
SSD,2021,Cysticercosis,MLE,0.76
SSD,2021,Rabies,MLE,2.16
SSD,2021,Otitis Media,MLE,0.12
SSD,2021,"Trachea, Bronchus, Lung Cancers",MLE,0.99
SSD,2021,Leukaemia,MLE,0.8
SSD,2021,Alcohol Use Disorders,MLE,1.67
SSD,2021,Alzheimer Disease And Other Dementias,MLE,2.37
SSD,2021,Peptic Ulcer Disease,MLE,6.19
SSD,2021,Gallbladder And Biliary Diseases,MLE,1.11
SSD,2021,Congenital Anomalies,MLE,8.83
SSD,2021,Natural Disasters,MLE,0.06
STP,2021,Hiv/Aids,MLE,13.51
STP,2021,Acute Hepatitis B,MLE,0.16
STP,2021,Protein-Energy Malnutrition,MLE,2.47
STP,2021,Stomach Cancer,MLE,10.35
STP,2021,Gastritis And Duodenitis,MLE,0.35
STP,2021,Inflammatory Bowel Disease,MLE,0.52
STP,2021,Poisonings,MLE,0.59
STP,2021,Exposure To Mechanical Forces,MLE,1.64
STP,2021,Self-Harm,MLE,1.28
STP,2021,Collective Violence And Legal Intervention,MLE,0.59
STP,2021,Liver Cancer,MLE,9.02
STP,2021,Bladder Cancer,MLE,2.89
STP,2021,Larynx Cancer,MLE,1.66
STP,2021,Thalassaemias,MLE,0.06
STP,2021,Rheumatic Heart Disease,MLE,0.98
STP,2021,Urolithiasis,MLE,0.06
STP,2021,Sudden Infant Death Syndrome,MLE,0.41
STP,2021,"Fire, Heat And Hot Substances",MLE,0.01
STP,2021,Syphilis,MLE,0.74
STP,2021,Gonorrhoea,MLE,0.01
STP,2021,Tetanus,MLE,0.14
STP,2021,Preterm Birth Complications,MLE,11.2
STP,2021,"Trachea, Bronchus, Lung Cancers",MLE,12.05
STP,2021,Leukaemia,MLE,0.2
STP,2021,Alcohol Use Disorders,MLE,1.23
STP,2021,Alzheimer Disease And Other Dementias,MLE,2.93
STP,2021,Peptic Ulcer Disease,MLE,0.89
STP,2021,Gallbladder And Biliary Diseases,MLE,0.53
STP,2021,Congenital Anomalies,MLE,10.48
STP,2021,Natural Disasters,MLE,3.12
STP,2021,Encephalitis,MLE,0.64
STP,2021,Acute Hepatitis A,MLE,0.03
STP,2021,Schistosomiasis,MLE,0.03
STP,2021,Ascariasis,MLE,0.06
STP,2021,Neonatal Sepsis And Infections,MLE,1.57
STP,2021,Breast Cancer,MLE,0.17
STP,2021,Epilepsy,MLE,2.91
STP,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,4.57
STP,2021,Appendicitis,MLE,0.1
STP,2021,Skin Diseases,MLE,0.01
STP,2021,Diarrhoeal Diseases,MLE,6.93
STP,2021,Acute Hepatitis C,MLE,0.01
STP,2021,Oesophagus Cancer,MLE,1.45
STP,2021,Colon And Rectum Cancers,MLE,3.59
STP,2021,Prostate Cancer,MLE,9.88
STP,2021,Road Injury,MLE,18.48
STP,2021,Interpersonal Violence,MLE,8.61
STP,2021,Whooping Cough,MLE,0.29
STP,2021,Malaria,MLE,0.39
STP,2021,Upper Respiratory Infections,MLE,0.29
STP,2021,Pancreas Cancer,MLE,0.37
STP,2021,"Lymphomas, Multiple Myeloma",MLE,0.04
STP,2021,Asthma,MLE,7.94
STP,2021,Paralytic Ileus And Intestinal Obstruction,MLE,3.18
STP,2021,Pancreatitis,MLE,2.42
STP,2021,Falls,MLE,8.77
STP,2021,Measles,MLE,1.48
STP,2021,Acute Hepatitis E,MLE,0.01
STP,2021,Birth Asphyxia And Birth Trauma,MLE,4.08
STP,2021,Brain And Nervous System Cancers,MLE,0.01
STP,2021,Sickle Cell Disorders And Trait,MLE,0.89
STP,2021,Drug Use Disorders,MLE,0.26
STP,2021,Parkinson Disease,MLE,1.85
STP,2021,Hypertensive Heart Disease,MLE,3.74
STP,2021,Drowning,MLE,1.19
STP,2021,Meningitis,MLE,1.05
STP,2021,Yellow Fever,MLE,0.26
STP,2021,Testicular Cancer,MLE,0.01
STP,2021,Kidney Cancer,MLE,0.57
STP,2021,Diabetes Mellitus,MLE,8.24
SUR,2021,Meningitis,MLE,0.94
SUR,2021,Leishmaniasis,MLE,0.04
SUR,2021,Yellow Fever,MLE,0.2
SUR,2021,Mouth And Oropharynx Cancers,MLE,4.25
SUR,2021,Multiple Sclerosis,MLE,0.11
SUR,2021,Birth Asphyxia And Birth Trauma,MLE,4.68
SUR,2021,Melanoma And Other Skin Cancers,MLE,0.34
SUR,2021,Kidney Cancer,MLE,0.68
SUR,2021,Brain And Nervous System Cancers,MLE,4.89
SUR,2021,Sickle Cell Disorders And Trait,MLE,0.5
SUR,2021,Drug Use Disorders,MLE,0.74
SUR,2021,Parkinson Disease,MLE,2.23
SUR,2021,Cirrhosis Of The Liver,MLE,16.26
SUR,2021,Drowning,MLE,7.01
SUR,2021,Whooping Cough,MLE,0.06
SUR,2021,Upper Respiratory Infections,MLE,0.01
SUR,2021,Pancreas Cancer,MLE,3.84
SUR,2021,"Lymphomas, Multiple Myeloma",MLE,5.04
SUR,2021,Hypertensive Heart Disease,MLE,10.86
SUR,2021,Paralytic Ileus And Intestinal Obstruction,MLE,3.13
SUR,2021,Pancreatitis,MLE,1.68
SUR,2021,Falls,MLE,3.78
SUR,2021,Diarrhoeal Diseases,MLE,2.88
SUR,2021,Colon And Rectum Cancers,MLE,11.87
SUR,2021,Asthma,MLE,1.88
SUR,2021,Rheumatoid Arthritis,MLE,0.07
SUR,2021,Interpersonal Violence,MLE,7.54
SUR,2021,Encephalitis,MLE,0.62
SUR,2021,Oesophagus Cancer,MLE,1.01
SUR,2021,Gallbladder And Biliary Tract Cancer,MLE,0.01
SUR,2021,Epilepsy,MLE,2.57
SUR,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,3.98
SUR,2021,Appendicitis,MLE,0.4
SUR,2021,Skin Diseases,MLE,3.8
SUR,2021,Tetanus,MLE,0.03
SUR,2021,Schistosomiasis,MLE,0.32
SUR,2021,Ascariasis,MLE,0.02
SUR,2021,Neonatal Sepsis And Infections,MLE,3.37
SUR,2021,Breast Cancer,MLE,0.41
SUR,2021,Leukaemia,MLE,3.46
SUR,2021,Alcohol Use Disorders,MLE,2.82
SUR,2021,Alzheimer Disease And Other Dementias,MLE,5.55
SUR,2021,Peptic Ulcer Disease,MLE,2.79
SUR,2021,Gallbladder And Biliary Diseases,MLE,0.88
SUR,2021,Congenital Anomalies,MLE,6.6
SUR,2021,Syphilis,MLE,0.16
SUR,2021,Diphtheria,MLE,0.01
